text,rating,category
"The one thing i really like is the scent.  i don't find it too strong but then again, i like strong scents.  this one does stay on your skin for a while.  i try to keep handmade soaps in my house, especially in my guest bathroom. since that bathroom is not used daily, i keep the door closed and when i have handmade soaps, it does scent my bathroom.  i like the lather and it does make my skin soft.  i normally order Beekman's soaps but anytime i find a handmade soap, i like to buy them.  the only thing i really don't like is the shape of the soap.  i have a hard time keeping it in my hand and it's slippery, so i kept dropping it.  i think when it wears down a bit, i will like it better.  i love the look of handmade soaps.  they are usually so pretty as this one is.  The only drawback is the shape.  i do prefer rounded or like oval shapes.  it just feels better in my hand.  if you don't really like strong scents, this soap might not be for you.  my family and i like the stronger scents in everything so it really fits my household perfectly.  i have a friend that gets a headache from any scents so if you're like her, then this might not work for you.",4.0,Beauty_Personal_Care
"Worked good for cold, but not great for hot",5.0,Health_Household
Wasn’t as heavy as I would’ve liked,2.0,Home_Kitchen
My husband purchased this a few months ago and loves his so we bought another for my vehicle. When the product arrived it was clearly not the same and my Galaxy x7 doesn't fit in the mount. Beware.,1.0,Cell_Phones
"Works great in my bathroom, perfect color match.",5.0,Home_Kitchen
"I buy this brand peppermint for cleaning only and have been very satisfied with the product.  However, this swells terrible like it's sour or something.  I didn't open it for a while because I still had some left in my old bottle or I would have returned it.",1.0,Health_Household
"This is a basic hypochlorous acid (HOCl). There's nothing wrong with that whatsoever since HOCl is a fantastic performer when it comes to sanitizing surfaces and getting rid of odors without having to resort to harsh chemicals. It has a mild chlorine-like scent and is fine for use on food contact surfaces. HOCl is great stuff!<br /><br />However, this HOCl is lacking on a few key areas. It's rather pricey compared with similar options. Granted, it comes in an upscale (well, sort of upscale) bottle, but the solution itself is nothing new or unique. More importantly, it does not state the HOCl concentration on the bottle. Usually it's 0.02%, but I'd like to know if that is the case with this. Another key piece of info that's missing is the expiration date. HOCl has a shelf life (usually about 18 months). I have no idea when this was produced so I don't know how long it is good for. That's a key piece of info for a sanitizing agent.<br /><br />While HOCl itself is a fantastic sanitizer, the lack of key info and the price compared with other HOCl options (that do state the concentration and expiration date) makes this a below average (2 star) product for me.",2.0,Health_Household
"This is the one you should get!  Okay, if you have achy muscles from working in the yard or working too hard at your job and your shoulder hurts, your knee is killing you - whatever it is, put a pair (or four) pads on/around the area, pick your mode/intensity plus time and let the unit help you feel better.  I have had to play with pad placement since I'm not an expert at this, but for me, having an extremely painful right shoulder from years of typing/working on a computer that led to carpal tunnel syndrome...and instead of surgery, I deal with the little bit of pain until a weather change makes it a BIG bit of pain and that's when I break out the TENS unit.  One pad on my back, one pad on my front right about where the pain hits me and I pick a fairly even mode and medium intensity for 15 minutes, then, if the pain is still about the same, I up the intensity and try another 15 minutes.  That usually works for me, but sometimes it takes a little while to find the mode/intensity as well as placement that works well for you.  Don't give up!  This TENS unit will help with the pain without drugs and that's the best thing for each of us - fewer drugs in our system.  Try it - it will help!",5.0,Health_Household
But we don't always have fresh pineapple to help with digestion. Taking this in capsule form is great. I get the benefits of the bromelain daily and it helps with my muscle aches.,5.0,Health_Household
I agree with the other reviews that related that the covers are extremely thin.  They tear easily if not placed on just right.,2.0,Electronics
"Attention-grabbing packaging and containers - the concept of being able to refill toothpaste and potentially reduce waste is noble, but the refill is not even available as yet - hard to review how easy (or messy) that process may be considering how small the bottles are.<br /><br />The paste itself is somewhat mild, runny, and too sweet.  ""Flavor"" combinations sounded promising, but can hardly get anything other than the mint.  The list of ingredients seem more like chemicals - assuming they are plant derived, but one cannot expect an average customer to go look up the source for each ingredient.<br /><br />At this price point, and no visibility into the refill availability (or pricing), this is not a good value.  May be ""greener' and cost effective to use tooth powder (or tablets).",2.0,Health_Household
